Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"Based on satellite images, we've detected an adversary ship at location K, approximately 300 miles northwest of its home base. Our response involves intercepting and investigating, with a readiness to use missiles if required. The mission is slated for the next 48 hours, necessitating the deployment of an apt vessel within the coming 24 hours. The selected ship should maintain a speed of 25 knots, equipped with operational propulsion systems. It must also guarantee an endurance of at least 7 days, encompassing essential supplies like rations, fuel, and a Reverse Osmosis (RO) plant for freshwater. Further examination of specific ship requirements and potential threats is currently underway.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite images depict an adversary ship at location K, situated 300 miles northwest of our base. Intercepting and interrogating the ship is imperative. Engagement with SSMs might be necessary in the event of hostility. The mission must be completed within the next 48 hours. Deployment of a suitable ship by the fleet is required within the next 24 hours. The ship must maintain a speed of 25 knots, with operational propulsion and PGD systems, and an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary vessel has been detected via satellite imagery, navigating at location K, approximately 300 miles northwest of our base. Intercepting and investigating the vessel is of utmost importance. If the situation escalates, engagement with SSMs might be necessary. The mission is scheduled for completion within the next 48 hours, requiring the deployment of a suitable ship within the next 24 hours. The selected ship must travel at a speed of 25 knots, with fully operational propulsion and PGD systems, and an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, situated 300 miles northwest of our base. Intercepting and interrogating the vessel is necessary. If hostile actions occur, engagement with SSMs may be required. The mission's completion is expected within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must maintain a speed of 25 knots, equipped with operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected through satellite imagery, navigating at location K, around 300 miles northwest of our base. Intercepting and interrogating the ship is essential. In case of hostility, engagement with SSMs may be necessary. The mission must be executed within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The selected ship must travel at a speed of 25 knots, equipped with operational propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, positioned approximately 300 miles northwest of our base. Intercepting and interrogating the ship is imperative. If necessary, engagement with SSMs might be required. The mission's completion is slated within the next 48 hours, necessitating the deployment of a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully functional propulsion and PGD systems, and have an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary ship has been identified via satellite images, navigating at location K, approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is a critical mission. Engagement with SSMs may be necessary in case of hostility. The mission's deadline is within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must travel at a speed of 25 knots, equipped with operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has detected an adversary ship at location K, situated approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is vital. Engagement with SSMs may be necessary in hostile situations. The mission's deadline is within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The selected vessel must travel at a speed of 25 knots, equipped with operational propulsion and PGD systems, and have an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected via satellite imagery, sailing at location K, approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is paramount. In case of hostility, engagement with SSMs may be necessary. The mission's completion is required within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully functional propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, positioned approximately 300 miles northwest of our base. Intercepting and interrogating the ship is essential. If necessary, engagement with SSMs might be required. The mission's completion is expected within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully functional propulsion and PGD systems, and have an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected via satellite imagery, navigating at location K, around 300 miles northwest of our base. Intercepting and interrogating the ship is essential. In case of hostility, engagement with SSMs may be necessary. The mission must be executed within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The selected ship must travel at a speed of 25 knots, equipped with fully operational propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, situated approximately 300 miles northwest of our base. Intercepting and interrogating the ship is vital. Engagement with SSMs may be necessary in hostile situations. The mission's deadline is within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary ship has been detected via satellite images, navigating at location K, approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is a critical mission. Engagement with SSMs may be necessary in case of hostility. The mission's deadline is within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must travel at a speed of 25 knots, equipped with operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has detected an adversary ship at location K, situated approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is paramount. Engagement with SSMs may be necessary in hostile situations. The mission's deadline is within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The selected vessel must operate at a speed of 25 knots, equipped with fully operational propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected via satellite imagery, sailing at location K, approximately 300 miles northwest of our base. Intercepting and interrogating the vessel is paramount. In case of hostility, engagement with SSMs may be necessary. The mission's completion is required within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully functional propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, positioned approximately 300 miles northwest of our base. Intercepting and interrogating the ship is essential. If necessary, engagement with SSMs might be required. The mission's completion is expected within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully functional propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected via satellite imagery, navigating at location K, around 300 miles northwest of our base. Intercepting and interrogating the ship is essential. In case of hostility, engagement with SSMs may be necessary. The mission must be executed within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The selected ship must travel at a speed of 25 knots, equipped with fully operational propulsion and PGD systems, and maintain an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite surveillance has identified an adversary ship at location K, situated approximately 300 miles northwest of our base. Intercepting and interrogating the ship is vital. Engagement with SSMs may be necessary in hostile situations. The mission's deadline is within the next 48 hours, requiring the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must operate at a speed of 25 knots, equipped with fully operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite reconnaissance has identified a hostile vessel sailing at location K, approximately 300 miles northwest of our base. Immediate interception and interrogation of the adversary ship are imperative. Should hostile action occur, engagement with SSMs may be necessary. The mission must be executed within the next 48 hours, necessitating the fleet to deploy a suitable ship within 24 hours. The selected vessel must maintain a speed of 25 knots, with fully functional propulsion and PGD systems, and have an endurance of at least 7 days, ensuring provisions such as ration, fuel, and RO plant availability.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"For the upcoming mission, ship XYZ requires evaluation. This entails assessing the efficiency and effectiveness of its MGRS firing capabilities. The target reliability is set at 0.9. Additionally, factors such as range, consistency, and accuracy are critical for evaluation. The current status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. The mission's risk score should not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the mission ahead, ship XYZ requires thorough evaluation. This involves assessing the capacity and capability of its MGRS firing system. A target reliability of 0.9 is to be achieved. Furthermore, considerations of range, consistency, and accuracy are crucial for evaluation. The current operational status of the MGRS can be easily gauged at the ship level using parameters P1, P2, and P3. The risk score for the mission should not exceed 11 out of 25, with parameters P4 and P5 taken into account for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ must undergo evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system. A target reliability of 0.9 is set for this evaluation. Additionally, the evaluation will consider factors such as range, consistency, and accuracy. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's imperative to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ needs to undergo evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, with a target reliability set at 0.9. Additionally, aspects such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be easily determined at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 considered for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ requires evaluation. This evaluation will encompass assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's vital to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ needs evaluation. This entails assessing the capacity and capability of its MGRS firing system, with a target reliability set at 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's essential to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 considered for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, aiming for a target reliability of 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ must undergo evaluation. This evaluation will include assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's imperative to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, with a target reliability set at 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ needs evaluation. This evaluation will encompass assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's vital to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 considered for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, aiming for a target reliability of 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ must undergo evaluation. This evaluation will include assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's imperative to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, with a target reliability set at 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ needs evaluation. This evaluation will encompass assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's vital to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 considered for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, aiming for a target reliability of 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ must undergo evaluation. This evaluation will include assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's imperative to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, with a target reliability set at 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ needs evaluation. This evaluation will encompass assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's vital to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 considered for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"To prepare for the upcoming mission, ship XYZ requires evaluation. This evaluation will focus on assessing the capacity and capability of its MGRS firing system, aiming for a target reliability of 0.9. Additionally, considerations of range, consistency, and accuracy will be taken into account. The current operational status of the MGRS can be easily assessed at the ship level using parameters P1, P2, and P3. It's crucial to ensure that the mission's risk score remains below 11 out of 25, with parameters P4 and P5 utilized for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"For the upcoming mission, ship XYZ must undergo evaluation. This evaluation will include assessing the capacity and capability of its MGRS firing system, with a target reliability of 0.9. Additionally, factors such as range, consistency, and accuracy will be evaluated. The current operational status of the MGRS can be assessed at the ship level using parameters P1, P2, and P3. It's imperative to ensure that the mission's risk score does not exceed 11 out of 25, with parameters P4 and P5 used for risk assessment.",Mission,,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",
"In preparation for the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination ensuring a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission enters the cruising phase, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select the best combination ensuring a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Preceding the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination to achieve a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission's cruising phase approaches, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the upcoming mission's cruising phase, only 2 GTs need to be operational for the next 20 hours. Balancing loads requires one GT from the front and one from the aft to run. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission approaches its cruising phase, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination ensuring a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Amidst the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In preparation for the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination ensuring a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission enters the cruising phase, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select the best combination ensuring a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Preceding the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination to achieve a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission's cruising phase approaches, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the upcoming mission's cruising phase, only 2 GTs need to be operational for the next 20 hours. Balancing loads requires one GT from the front and one from the aft to run. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission approaches its cruising phase, only 2 GTs need to operate for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The goal is to select the most suitable combination ensuring a reliability of 0.9 with a risk score below 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Amidst the mission's transition to the cruising phase, only 2 GTs need to be operational for the next 20 hours. Ensuring load balancing, one GT from the front and one from the aft should be running. The objective is to select a combination achieving a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission progresses to the cruising phase, only 2 GTs need to be operational for the next 20 hours. To ensure load balancing, one GT from the front and one from the aft should be running. The objective is to select the optimal combination to achieve a reliability of 0.9 with a risk score not exceeding 7/18. If multiple GTs meet the criteria, prioritize combinations with balanced working hours for all GTs.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
