Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"The intercepting and interrogation of an adversary vessel has been identified by satellite around 160 miles to the west of Diu, necesitating immediate action through hostile activity. It may require the use of SSMs in response. The mission must be completed within 42 hours, followed by another target ship sent out after 18 hours. A suitable ship should be selected with a speed of 25 knots and enduring for at least 9 days (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite imagery shows that there is a vessel detected to the west of Diu, approximately 160 miles away. It requires interception and potential hostile activity necesssant SSM'S. The mission must be finished within 42 hours or 18 hours with whichever ship is selected sent out after the battle has ended (provisioners, fuel, desalination systems). The chosen ship should have cruising speed of 25 knots and an endurance of at least 9 days.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile vessel was detected by satellite approximately 160 miles west of Diu, and it requires interceptions and interrogations. If necessary, SSMs may be deployed to combat hostile activity; the mission must end within 42 hours, while a suitable ship must be sent out within 18 hours with cruising speed of 25 knots and an expected duration of 9 days (provisions/desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been reported that an enemy ship was seen by satellite some 160 miles to the west of Diu and needs to be intercepted and questioned, potentially requiring the use of SSMs for hostile activity. The mission must be finished within 42 hours or dispatchea suitable vessel must also be sent within 18 hours with a speed of 25 knotts and at least 9 days’ endurance (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There is a satellite image of an enemy vessel about 160 miles west from Diu that needs interceptions and interrogations. Hostile activity may require the use of SSM, completed within 42 hours or 18 hours with at least one suitable ship sent out. The chosen ship should have 'overall endurance' of 9 days (provisionals, fuel used, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel is visible in satellite data at 210 miles northeast of Lakshadweep. Interception and interrogation are necessary, but hostile activity may require an SSM. The mission must be completed within 70 hours. A suitable ship must have been deployed within the next 24 hours with a speed of 22 knots and an endurance of at least 7 days (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The satellite imagery displays an enemy vessel 210 miles northeast of Lakshadweep. Interception and interrogation are necessary, but hostile activity may require involvement. The mission must be completed within 70 hours. A suitable ship must have been deployed within the next 24 hours with a speed of 22 knots and an endurance of at least 7 days (provisions, fuel, and desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There is an enemy vessel visible 210 miles northeast of Lakshadweep; interception and interrogation are required (if hostile activity occurs). An appropriate ship must be launched within the next 70 hours, and a suitable one should have been maintained with at least 7 days endurance (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Interception and interrogation are necessary when viewing an enemy vessel, as shown by satellite imagery 210 miles northeast of Lakshadweep. If hostile activity is detected during interception, it may require engagement with SSMs; the mission must take around 70 hours to complete, and a suitable ship must be deployed within the next 24 hours should have at least 7 days' endurance (with provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel can be seen in satellite imagery at 210 miles northeast of Lakshadweep. Interception and interrogation are essential, as may engage hostile forces. The mission must be completed within 70 hours or a suitable ship must have been deployed within the next 24 hours. It should be capableofath 22 knots and has an endurance period of at least 7 days (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite data indicates an adversary ship located 210 miles northeast of Lakshadweep. Interception and interrogation are essential, as may be hostile encounters with SSMs. The mission must be completed within 70 hours. A suitable ship must have been deployed within the next 24 hours; it should be capable of sailing at a speed of 22 knotted and have enduring capabilities lasting at least 7 days (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship located 210 miles northeast of Lakshadweep is captured in satellite imagery. Interception and interrogation may be necessary, and if hostile activity occurs, contact with SSMs may occur. The mission must be completed within 70 hours. A suitable ship must have been deployed within the next 24 hours; it should be capable at a speed of 22 knotses and have an endurance of at least 7 days (provisions, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"According to satellite imagery, an enemy vessel can be seen 210 miles northeast of Lakshadweep. Interception and interrogation are essential, and if hostile activity is detected in any way, it may require engagement with SSMs. The mission must be completed within 70 hours. A suitable ship should also be deployed within the next 24 hours; it must have at least a speed of 22 knots and have an endurance of at most 7 days (provisions: mines, fuel reserves, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"210 miles northeast of Lakshadweep, satellite imagery shows an enemy ship[citation needed] interceptions and queries may be required (if hostile acts occur) An appropriate vessel should be sent out with a suitable destroyer within the next 72 hours; the mission must take at most 70 hours to complete. The ship must have been able to maintain cruising speed of 22 knots and have an expected duration of 7 days(provident systems, fuel, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"This vessel is shown in satellite imagery, approximately 210 miles northeast from the town of Lakshadweep. The objective is to intercept and interrogate the enemy ship before acting against hostile forces. If possible use of SSMs may be necessary. A suitable ship must be launched within the next 70 hours or a vessel must maintain an overall speed of 22 knots with at least 7 days' duration (provisions, fuel reserves, desalination systems).",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"According to intelligence, an enemy vessel is situated 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel in preparation for potential confrontation with SSMs if any. A suitable ship must be deployed within the next 12 hours to achieve this objective, with a minimum speed of 26 knots and provisions available.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Intelligence has revealed that an enemy vessel is situated 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel, with the possibility of engaging in battle with SSMs if so desired. This task needs to be completed within the next 48 hours, which requires a suitable ship to remain operational for at least 8 days with provisions, fuel, and desalination resources.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel is being sighted 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel in preparation for potential confrontation with SSMs. This task needs to be completed within the next 48 hours. A suitable ship must be selected and deployed within 12 hours; the chosen one must operate at a speed of 26 knots and maintain operations for at least 8 days, with provisions, fuel, and desalination capabilities. However, the weather conditions in the area are expected to make the mission challenging.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The Indian Navy is currently engaged in an operation to intercept and question an enemy vessel that is 200 miles northeast of Port Blair, Andaman Islands. This action requires a suitable ship to be deployed within the next 12 hours, with provisions available, fuel available for consumption, and desalination facilities at each location.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It is being based 200 mile (40 km) northeast of the Indian port of Port Blair, Andaman Islands. Intelligence reports have placed an adversary vessel on its path; to be successfully intercepted and questioned before interfering with SSMs in case of hostilities it needs to fall within the next 48 hours while a suitable ship deployed within 12 hours must achieve speed of 26 knots and maintain operations for at least 8 days with provisions/fuel and desalination capabilities The weather conditions are expected to make this challenging.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Based on intelligence reports, an enemy vessel is situated 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel in preparation for potential confrontation with SSMs. This task needs to be completed within the next 48 hours, requiring a suitable ship to deploy within 12 hours; the chosen vessel must have cruising speed of 26 knots and be operational for at least 8 days, with provisions such as batteries, fuel, and desalination facilities, while weather conditions are likely severe.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There are reports of a hostile ship 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question the vessel in preparation for potential confrontation with SSMs should hostilities arise. This task needs to be completed within 48 hours, which requires deploying ideally equipped ships to operate at velocities of 26 knots and sustain operations for at least 8 days with provisions provided by weather conditions expected to make difficult decisions.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The Indian Navy must intercept and question an enemy vessel that is 200 miles northeast of Port Blair, Andaman Islands. This ship is expected to provide intelligence with information about a potential engagement with SSMs in the future. A suitable ship must be deployed within the next 12 hours to achieve this objective. The chosen ship should be capable of operating at cruising speed of 26 knots and providing provisions, fuel or desalination facilities for at least 8 days, while also dealing with challenging weather conditions on both sides of the conflict.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"In light of intelligence, it has been reported that an enemy vessel is currently located 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel in preparation for potential confrontation with SSMs if any hostile elements are present. A suitable ship will be deployed within the next 12 hours to accomplish this task successfully; it must reach speeds of 26 knots and provide provisions, fuel (HP), desalination facilities such as air suspension, tunnel treatment or other procedures.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"As per Intelligence reports, there is an enemy ship that is situated 200 miles northeast of Port Blair, Andaman Islands. The Indian Navy must intercept and question this vessel, with the possibility of engaging in battle alongside SSMs if such an event occurs. A suitable ship must be deployed within 12 hours or another vessel must also be chosen to achieve this objective within the next 48hrs. This vessel should be capable of operating at a speed of 26 knots and providing provisions for 8 days, adequate weather conditions, and desalination capabilities.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been detected by satellite images, approximately 180 miles southeast of Thiruvananthapuram. The intercept and interrogation mission must be executed within the next 60 hours, and a suitable naval ship will be sent out within 15 hours. If hostile actions are confirmed, the chosen vessel should travel at nient (22 knots) speed and have an endurance of at least 7 days (including food, fuel, water purification) with radar systems that can provide immediate response to any unforeseen events.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Based on satellite images taken around 180 miles southeast of Thiruvananthapuram, the enemy vessel has been detected approximately 220 km south. The intercept and interrogation mission must be conducted within the next 60 hours with a suitable naval ship deployed within 15 hours. If hostile actions are confirmed, use of SSMs may be used. This vessel must travel at npoem speed of 22 knots and have endurance of at least 7 days (including food/fuel/water purification). Enhanced radar systems should be in place to detect any unexpected incidents.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy has been detected by satellite images, situated approximately 180 miles southeast of Thiruvananthapuram. The intercept and interrogation mission must be executed within 60 hours, and a suitable naval ship will be sent out within 15 hours. If hostile actions are confirmed, the chosen vessel should travel at nient (22 knots) speed and have an endurance of at least 7 days (including food, fuel, water purification) with additional radar systems to monitor any unforeseen events.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The intercept and interrogation mission must be conducted within the next 60 hours using satellite images, with an enemy ship located about 180 miles southeast of Thiruvananthapuram. If hostile action is detected, a suitable naval vessel should be sent out to engage them at optimum speed of 22 knots and have an endurance of at least 7 days (including food, fuel, and water purification). Enhanced radar systems should also be present for any unexpected developments.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"About 180 miles southeast of Thiruvananthapuram, satellite images have revealed an enemy vessel. The intercept and interrogation mission must take around 60 hours, and a suitable naval ship should be sent out within 15 hours for possible hostile action (including food, fuel, or water purification). If the desired vessel has an endurance of at least 7 days (with additional time on radar), engagement using SSMs may be necessary.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"We have detected an enemy vessel about 180 miles southeast of Thiruvananthapuram. The intercept and interrogation mission must be conducted within 60 hours, and a suitable naval ship should be sent out within 15 hours. If hostile actions are confirmed, the chosen vessel must travel at npoem speed of 22 knots and have endurance endurance of 7 days (including food, fuel, water purification). Enhanced radar systems should also be deployed for timely response.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The discovery of satellite images shows an enemy vessel about 180 miles southeast of Thiruvananthapuram. To intercept and interrogate it, the mission must take approximately 60 hours to complete with a suitable naval ship deployed within 15 hours for engagement using SSMs if hostile action is suspected. The chosen vessel should travel at nient (at least 7 days) on average speed of 22 knots and have endurance of at least 3 weeks (including food, fuel, and water purification). Upgraded radar systems should be in place for quick response.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite images have been obtained showing that an enemy vessel was situated about 180 miles southeast of Thiruvananthapuram. The intercept and interrogation mission must be conducted within the next 60 hours, and a suitable naval ship will be deployed in 15 minutes to engage the vessel. If hostile actions are detected, the chosen vessel will travel at npoem speed of 22 knots and should have ablution endurance of at least 7 days (including food, fuel, drinking water purification) All vessels need to possess high-warrant radar systems.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been discovered through satellite images that an enemy vessel is situated some 180 miles south (about 15 mi) from Thiruvananthapuram, and a mission to intercept and interrogate it needs up coming within the next 60 hours and at least must have engaged SSMs should they be capable of engaging there directly (the hostile action being confirmed or not) and their expected endurance should be at most 21 days (including food/fuel/water purification) Advanced radar systems should also be deployed for further use.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"I have taken satellite images of an enemy ship located about 180 miles southeast from Thiruvananthapuram, and it must be intercepted & interrogated in under 60 hours AND there will be a suitable naval ship deployed within 15 hour[citation needed] to engage the enemy or ""prove for them"" If hostile action is detected, then SSMs may be engaged and the vessel should travel at least 22 knots with 'end-to end' duration (food, fuel, water purification etc.) The vessel selected should remain on radar systems installed during deployment by 30 hours.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A reconnaissance vessel is detected 250 miles west of Mumbai. Interception and interrogation are required, with potential SSM engagement if any hostilities occur. The mission deadline is set at 72 hours for deployment; the fleet must choose a vessel capable of 24 knots and an operational endurance of 10 days (rational, fuel, and water desalination) to ensure successful operation against adverse weather conditions which may disrupt the mission.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy ship located 250 miles west of Mumbai is detected by reconnaissance. Interception and interrogation are necessary, with potential SSM engagement if any hostilities occur. The mission deadline is 72 hours, and deployment within the next 18 hours. To achieve operational endurance of 10 days, the fleet must select a vessel capable of 24 knots and prepare for adverse weather conditions to carry out the mission.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The mission requires reconnaissance to locate an enemy vessel situated 250 miles west of Mumbai. Interception and interrogation are necessary, with the possibility of SSM engagement if any hostilities occur. The deadline for executing the mission is 72 hours, and deployment must occur within the next 18 hours. Finally, the fleet must choose a vessel capable of 24 knots and an operational endurance of 10 days (including rations, fuel, undisrupted water, etc.). Adverse weather conditions may prevent the operation; contingency plans should be prepared.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"After detecting an enemy vessel 250 miles west of Mumbai, interceptions and interrogations are necessary, with potential SSM engagement if any hostilities occur. The mission deadline is set at 72 hours; the deployment time is in the next 18 hours. To ensure successful deployment, the fleet must choose a vessel capable of 24 knots and have an operational endurance of 10 days (rational, fuel, and water desalination) or risk adverse weather conditions that could interfere with the mission.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Reconnaissance of an enemy vessel located 250 miles west of Mumbai is followed by interception and interrogation, with the possibility of SSM engagement if hostilities arise. The mission deadline is set at 72 hours for deployment within the next 18 hours; the selection of this vessel must be of good ship-to-night (not including rations, fuel, or water desalination) while the deployment requires 10 days (8 days in active/ouană). Contingency plans should be made in case of adverse weather conditions to enable the operation.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary vessel located 250 miles to the west of Mumbai is detected. Interception and interrogation are necessary, along with possible SSM engagement if hostilities arise. The mission deadline is set at 72 hours for deployment within next 18 hours. To achieve operational endurance in 10 days, the fleet must select a vessel capable of 24 knots and may face adverse weather conditions that could hinder the mission.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The task is accomplished by detecting an enemy vessel situated 250 miles to the west of Mumbai. Interception and interrogation are necessary, with potential SSM engagement in case of hostilities; the mission deadline is set at 72 hours for deployment; selecting a vessel capable up to 24 knots for 10 days of operational endurance (rational, fuel, water desalination, etc.) Planning and execution should be executed accordingly on the day that ships are intercepted and deployed. Precautions should also be taken during emergencies due to adverse weather conditions may disrupting the operation.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"To detect an enemy vessel located 250 miles to the west of Mumbai, a reconnaissance ship is observed. Interception and interrogation are necessary, and there is potential SSM engagement if any hostilities occur. The mission deadline is set at 72 hours, with deployment taking place within 18 hours. Finally, the fleet must choose which type of vessel will last for 10 days (including rations, fuel, etc.). Adverse weather conditions may prevent the mission from being successful; contingency plans should be made.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"When intercepted, a countership located 250 miles to the west of Mumbai is detected. Interception and interrogation are necessary, with the possibility of SSM action if any hostilities arise. The mission deadline has been established for 72 hours before it should be deployed in less than 18 hours. To achieve this, the fleet must select whichever vessel is capable of reaching 24 knots and an operational endurance of 10 days (including rations, fuel desalination), while at other times adverse weather conditions may prevent the operation.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Upon detection, an enemy vessel is detected 250 miles to the west of Mumbai. Interception and interrogation are necessary, with potential SSM engagement in case of hostilities; the mission has a 72-hour deadline for deployment within the next 18 hours. The fleet must choose if it wants to deploy on whichever vessel they can handle at 0-60 knots and have an operational endurance of 10 days (rational: fuel: water, desalination) before adverse weather conditions may interfere with implementation plans. Emergency plans should be made.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been located 150 miles southwest of Chennai and requires interceptions and questioning. The mission must be finished within the next 36 hours, which may involve SSM if any hostilities are detected. A suitable ship must also be deployed within 10 hours. It should maintain a speed of 23 knots and have an endurance of at least 9 days (provisions, fuel, and desalination). Coordination with aerial surveillance units will enhance effectiveness.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"After discovering an enemy vessel positioned 150 miles southwest of Chennai, it needs to be intercepted and questioned. The mission must be finished within the next 36 hours, which may involve SSM action if any hostilities are detected. A suitable ship must also be deployed within 10 hours. It should maintain a speedof 23 knots and have an endurance of at least 9 days (provisions, fuel, and desalination). Coordination with aerial surveillance units will enhance effectiveness.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There is a detected enemy vessel that is 150 miles southwest of Chennai. It needs to be intercepted and questioned, potentially resulting in an SSM engagement within 36 hours. A suitable ship must be deployed within 10 hours with opportune times of 23 knots and endurance of at least 9 days (provisions, fuel, desalination) Coordination units will enhance mission success.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy has been located 150 miles southwest of Chennai. It requires interception and questioning. The mission must be finished within 36 hours, which may involve SSM if any hostilities are detected. A suitable ship must also be deployed within 10 hours. This ship should sustain a speed of 23 knots and an endurance of at least 9 days (provisions/fuel/desalination) Coordinated with aerial surveillance units will enhance effectiveness in counter-mission attacks to ensure safety.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship has been detected in the vicinity of Chennai, situated 150 miles southwest of the city. The vessel necessitates interception and questioning. This mission must be finished within 36 hours, which may involve SSM strikes if any hostilities are reported. A suitable ship must have been deployed within the next 10 hours. It should sustain a speed of 23 knots with at least 9 days (provisions, fuel, and desalination) to ensure successful operation. Advisals will work alongside aerial surveillance units.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel was located 150 miles southwest of Chennai and requires intercept and interrogation. The mission must be finished within the next 36 hours, which may involve a potential SSM strike if necessary. A suitable ship must then be deployed within 10 hours. It should sustain cruising speed of 23 knots and have an endurance of at least 9 days (provisions, fuel level, desalination time). Coordination with aerial surveillance units will enhance effectiveness.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"They have come across an enemy ship, positioned 150 miles south (approximately 1 km) from Chennai; they need to be intercepted and questioned before the mission can conclude(which may involve SSM engagement in case of hostilities are noted) The mission must be completed within the next 36 hours with a suitable ship deployed within 10 hours which must maintain spt speed of 23 knot at least 9 days (provisions detained, fuel up, desalination etc). Coordination with aerial surveillance units will enhance effectiveness.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been found that there is an enemy ship about 150 miles southwest of Chennai. The vessel needs to be intercepted and questioned; the mission must be completed within the next 36 hours (which may include SSM engagement if necessary) and another suitable ship must arrive within 10 hours. A suitable destroyer must maintain a speedof 23 knots and have enduring endurance of at least 9 days (provisions, fuel, desalination) Coordination with aerial surveillance units will enhance effectiveness in counter attack operations.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The discovery of an enemy vessel 150 miles southwest from Chennai necessitates intercepting and questioning the vessel. The mission must be finished within 36 hours, which may involve a potential SSM engagement if necessary. A suitable ship must also be deployed within 10 hours with at least 9 days endurance to meet the requirements.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"We have located a hostile ship about 150 miles (500 km) southwest of Chennai and need to intercept and question the vessel. The mission needs to be completed within the next 36 hours and that could involve an SSM engagement if possible. A suitable ship must be deployed within 10 hours, with at least 9 days (provisions, fuel, desalination), and crew coordination will enhance effectiveness.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been detected by satellite surveillance, located 200 miles south of Visakhapatnam. Immediate interception and questioning are necessary, potentially requiring SSM intervention in the event of hostile activity. The mission must be completed within 48 hours, necessitating the deployment of a suitable ship within the next 12 hours. This vessel must maintain cruising at oh so speed of 25 knots and have an endurance period of at least 8 days (rations, fuel, desalination) Joint operations with nearby patrol units may be advantageous.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
