Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"To proceed with the cruising portion of the mission, only 2 engine rooms are required to be operational for the next 20 hours. Following the load distribution principle, 1 engine room should be located at the fore and 1 must be at sea. The most suitable combination is selected to meet a reliability of 0.9 while maintaining 0 or less risk score. If there are multiple engine chambers, priority is given to ensure balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order for a ship to enter the cruising stage of the mission, only 2 engine rooms are required to operate within 20 hours. Following the load distribution principle, 1 engine room should be located at either side and one should remain at the opposite side. The most suitable combination is selected to meet an accuracy of 0.9 while keeping the risk score below 7/18. If there are several suitable engine chambers, priority is given to maintaining balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Before the cruising phase of the mission, only 2 engine rooms are required to be operational for the next 20 hours. Following the load distribution principle, 1 engine room from the fore and 1 Engine roomfrom the opposite side must be active while the optimal combination is selected to meet a reliability of 0.9 while keeping the risk score below 7/18. If there are several suitable engines in each room, priority is given to maintaining balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At this point, for the next 20 hours before the cruising phase of the mission, only 2 engine rooms are required to be operational; following load distribution principles, 1 engine room on the fore and 1 Engine room off the opposite side must be active (i.e., moving at maximum speed and not exceeding low likelihood) The best combination is selected to meet requirements of a reliability of about 0.9 when the risk score is below 7/18 while there may be multiple suitable engine chambers, priority is given to balance operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"When embarking on the cruising portion of the mission, only 2 engine rooms are necessary to operate within 20 hours. To comply with load distribution principles, 1 engine room should be located at the fore and 1 engineer room at each end; these two settings must still be active and the optimal combination must meet the requirement of having a reliability of 0.9 and achieving / losing 7/18 risk (multiple engine score would give priority to maintaining balanced operational times).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With only 2 engine rooms remaining during the cruising phase of the mission, they must adhere to load distribution principles: 1 engine room on one side should be located at the fore, and another on the other at either end shall maintain its operation for the next 20 hours. The most suitable combination is chosen to meet the criteria of having an overall reliability of 0.9 and a risk score below 7/18 while maintaining balanced operational times when there are multiple suitably equipped engine chambers.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we approach the cruising stage of this mission, there must be only 2 engine rooms available for the next 20 hours. Following the load distribution principle (1/4th power to right) 1 engine room from the fore and 1/8th control room should remain active; the best combination is chosen to meet at a minimum reliability of 0.9 and keep the risk score below 7/18. If there are several suitable engine chambers, priority is given to ensure balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"If cruising during the mission, only 2 engine rooms are required to operate within 20 hours; according to principle of load distribution must have 1 at each end (fore), 1 from centre (both horizontal and vertical) remain active; then in order to achieve a reliability below 7/18 that the optimal combination is used, the minimum risk score is less than 7 (18%) but with multiple engine compartments it must be balanced first.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours of operation before reaching cruise mode, only 2 engine rooms are required. To comply with load distribution principles, 1 engine room from the fore and one fromthe aft should be active. The most suitable combination is chosen to meet 0.9 reliability while keeping the risk score below 7/18. If there are several suitable engine chambres, priority is given to maintaining balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the cruising phase of the mission, only 2 fire control systems are required. In accordance with load management regulations, 1 fire controller from the front and 1 smoke detector from each side should be active. The most reliable combination is determined to be 0.9 with a risk score of 7/18 or less. If there are more than two suitable fire controls, attempts are made to balance their operating times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission moves into the cruising phase, no more than 2 fire control systems are required for the next 20 hours. In accordance with load management regulations, it is sufficient to have 1 fire controller from the forward section and 1 smoke detector from each side of the platform. The most reliable combination is determined to be 0.9 with a risk score of 7/18 or less. If there are several fire controlled systems at different times, attempts are made to ensure that their operating durations are balanced.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 fire control systems are required for the next 20 hours of the mission when cruising, and according to load management rules: 1 forward fire controller and 1 aft (n) receiver should be in service; the best combination is found to have 0.9 reliability with risk score not exceeding 7/18; where multiple suitable firecontrol systems exist, attempts are made to balance their operating durations.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to proceed with the mission during its cruising phase, only 2 fire control systems are required within 20 hours. Following load management regulations, 1 fire controller from the front and 1 smoke detector from each side should be active. The most reliable combination is determined to be around 0.9 with a risk score of 7/18 or less. If there are more than two suitable fire controls, attempts must be made to balance their operation time by using different systems occasionally.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"From this point on, only 2 fire control systems are required for the next 20 hours of the mission; according to load management rules, 1 from the forward section and one vonstatter/aft section is mandatory and 0.9 from a risk score not more than 7/18 should be considered reliable enough (for example, if multiple compatible FPS's exist that they cannot interfere with each other, their operating durations are checked for in order ""mixed"").",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At the cruising phase, there are only 2 fire control systems required for the next 20 hours. In accordance with load management regulations, 1 fire controller from the front and 1 smoke detector from behind must be operational. The most reliable combination is determined to be around 0.9 while the risk score is at most 7/18. If there exist several suitable fire controls in the system, attempts are made to balance their operating times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For example, as the mission moves into its cruising phase there are only 2 fire control systems required for the next 20 hours and according to load management rules about 1 firecontrol system of the forward section and 1 furcontrol each of those in the aft section should be active; the best combination is chosen to have an ISO 99.5 reliability rating with 'risk score' not exceeding 7/18; when there may be more than one suitable fire containment system, attempts are made to balance their operating durations.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"By the time the mission reaches its final stage, only 2 fire control systems are required to be operational for the next 20 hours. In accordance with load management guidelines, it is sufficient to have 1 fire controller from the forward and 1 smoke detector from each side of the ship. The most reliable combination (with at least 7/18 risk score) is determined to achieve a reliability of 0.9. If there exist several suitable fire controls that must be operated concurrently in order to maintain consistent operating times; however some may require multiple attempts to balance their operation over periods. This method is an example astophys",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 fire control systems are required during the cruising phase, and according to load management regulations, 1 fire controller from the front and one smoke detector (not attached) and 1 air gun operated by each section should be active as well. The best combination is determined to have a reliability of no more than 9/8 and not exceed 7/18 on any risk score; where multiple suitable firecontrol systems exist it is tried to balance their operating durations accordingly.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the 20-hour period before ""cruising,"" only two fire control systems must be activated. In accordance with load management guidelines, it is sufficient to have 1 fire controller from the front and one firecontrol system from behind. The most reliable combination for this type of system is determined to be around 0.9 and not more than 7/18 in terms of risk score. If there are several fire controls systems, attempts are made to keep their operating durations even when multiple units are present.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising phase of the mission, only 2 medical facilities are required. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The most appropriate combination is selected to ensure a reliability of 0.9 and preferably not more than 7/18 risk score. If there are multiple suitable medical centers, priority is given to balanced operating hours.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 medical facilities are required to be operational during the next 20 hours when the mission is moving towards the cruising phase. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The most appropriate combination is selected to ensure an accuracy of only 9.9 and a risk score of 7/18. If there are multiple suitable medical bases, priority is given to balanced operating hours.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to proceed with the cruising portion of the mission, only 2 medical facilities are required. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The most appropriate combination is chosen to ensure an accuracy of no more than 0.9 and a risk score of 7/18. If there are several suitable medical institutions, priority is given to balanced operating hours.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With load balancing guidelines, 1 medical facility from the bow and 1 doctor from outside it must remain active during the next 20 hours as we move into ""cruising phase."" The most appropriate combination is selected to ensure an accuracy of 0.9 and not exceed 7/18 risk score. If there are multiple suitable medical facilities, balanced operating hours are prioritized over priority for reliability.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we move into the cruising phase of the mission, only 2 medical facilities are required to be operational for the next 20 hours. According to load balancing guidelines, 1 medical facility from the bow and 1 doctor from around the back should remain active. The best combination is chosen so that it has a reliability of 90.9 and carries fewer than or equal to 7/18 risk score. If there are more than two suitable medical stations, balanced operating hours are prioritized over either.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The cruising phase of the mission necessitates that only 2 medical facilities are required to be operational for the next 20 hours. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The best combination is chosen to ensure an accuracy level of 90.9 and not exceed 7/18 risk score. If there are multiple suitable medical institutions, priority is given to balanced operating hours as per flight guidance.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"When the mission enters its cruising phase, only two medical facilities must be operational for the next 20 hours. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The best combination is chosen to ensure an accuracy of no more than 0.9 and a risk score of 7/18. If there are multiple suitable medical centers, priority is given to balanced operating hours as per the flight path.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the 20-hour cruising phase, only 2 medical facilities are required. To comply with load balancer requirements, 1 medical facility from the bow and 1 doctor fromthe stern should remain active. The most appropriate combination is chosen to ensure a reliability of 0.9 and ideally not exceed 7/18 on hqm; if there are more than two suitable medical institutions, priority is given to balanced operating hours.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"If only 2 medical facilities are required to operate for 20 hours during the cruising phase of this mission, load balancing requirements dictate that 1 medical facility from the bow and one medicfromthestern must remain active; the best combination is chosen to give a reliability of no more than 0.9 +/- 7/18 while in case there are multiple suitable medical installations, balanced operating hours.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After cruising for 20 hours, only 2 medical facilities are required. Load balancing guidelines dictate that 1 medical facility from the bow and 1 doctor formthe stern should remain active; the best combination is selected to give a reliability of no more than about 7/18 and maximum risk score is not higher than 7 (18-20). A balanced operating schedule can be achieved by having multiple suitable medical Facilities.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Getting to the cruise stage of the mission, only 2 power generators are required; accordingly, according to load distribution principles, 1 power from the fore and 1 supply from each other should remain in operation (see below) The best combination is chosen to meet a reliability of about 0.9 when the risk score is under 7/18 and the operational time must be balanced between multiple suitable power sources, priority is given to ensuring optimal operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"If cruising for 20 hours, only 2 power generators are required, and they must also be operational. Following load distribution principles, the best possible combination is to have a reliability of 0.9 while keeping the risk score below 7/18 while still maintaining balanced operational times when multiple suitable power sources are available.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to proceed with the cruising portion of the mission, just 2 power generators are required to keep running for the next 20 hours. Taking into account load distribution principles, 1 power source on the fore and one on each side should be active. The most suitable combination is chosen to achieve an accuracy of 0.9 while maintaining a risk score below 7/18. If there are several suitable power sources, priority is given to balance operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising portion of the mission, only 2 power generators are required to operate for the next 20 hours. In accordance with load distribution principles, 1 power unit from the front and 1 utility from behind must remain active. The most suitable combination is selected to achieve a reliability of 0.9 while maintaining 0 or less risk ratio at fewer than 7/18. If there are several suitable power units, priority is given to ensure even operation times evenly.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Before the cruising phase of the mission, it is sufficient that 2 power generators are available and must be in operation for 20 hours. In accordance with load distribution principles, 1 power supply from the front and 1 utility from behind must remain active. The most suitable combination is selected to achieve a reliability of 0.9 while maintaining 0 or less risk ratio at fewer than 7/18. If there are several suitable power supplies, priority is given to ensure even operational times match evenly.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 power generators are necessary during the cruising phase of the mission. To comply with load distribution principles, 1 power supply should be located on each side of every second (to ensure optimal reliability) and one should not exceed 7/18 risk score while selecting more than one option should meet a minimum operational life expectancy (1 power port, battery size, motor power capacity).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At the beginning of this phase in cruising, 2 power generators are required to run for 20 hours; according to load distribution principles, 1 power supply from the fore and one supplied by each side should remain active; the best combination is selected to meet a reliability of 0.9, kept below 7/18 with risk score higher than 7/16 when more or less power is available, but must be operated at equal operational times. Multiple suitable power supplies are used here priority is given to balance maintenance as multiple operations are executed.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we approach the cruising stage of this mission, it is only necessary that 2 power generators are available for the next 20 hours (following the load distribution guidelines that 1 power unit from the fore and one power supply fromthe aft must remain active) and the best possible combination is selected to meet some level of reliability (0.9) at 0-7/18 risk score while using multiple compatible units, priority is given to balanced operational times.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"When embarking on the cruising portion of the mission, it is sufficient to have at least 2 power generators available after 20 hours. Following load distribution principles, 1 power supply from the fore and one power supplied fromthe aft should always be active. The most suitable combination is selected to achieve an accuracy of 0.9 while maintaining fewer than 7/18 risk scores when there are several suitable power supplies. Balanced operational times must be prioritized whenever possible by using multiple generator types.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For maximum effectiveness during the cruising phase of this mission, only 2 power generators must be operational within 20 hours; following the principle of load distribution, 1 power supply from the fore and 1 feed supplyfrom the other are required to stay running; the chosen combination will meet an ISO 99.5 reliability level while the risk score is below 7/18 (multiple ACCEPTANCE is considered priority) when more than one power source has been installed.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the cruising phase, there will be only 2 radar systems available for the next 20 hours. One radar system from the front and one from behind should be activated, utilizing load balancing procedures to guarantee a reliability of 0.9 with fewer than 7/18 risk scores.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Within the next 20 hours of the cruising phase, there are only 2 radar systems to be operational. To ensure a reliability of 0.9 with 0 or less as compared to normal flight procedures, one radar system from the front and another from behind should be activated, while the other two must also comply with load balancing protocols and not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 radar systems are required during the next 20 hours of the cruising phase. To ensure a reliability of no more than 0.9 and despite having 'no risk score beyond 7/18', load balancing protocols should be used to activate one radar system from the front and another from back.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the following 20 hours during this cruising phase, only 2 radar systems are required; one from the front and one detachable radar system should be activated, using load balancing protocols to ensure a reliability of 0.9, but not exceeds 7/18 in terms of risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The next 20 hours of the cruising phase necessitates the activation of only 2 radar systems. One radar system from the front and one fromthe back should be activated, complying with load-balancing procedures to ensure a reliability of no more than 0.9 but not exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"There are only 2 radar systems required during the next 20 hours of the cruising phase: 1 radar system from behind and 1 from outside must be activated, load balancing is used as to achieve a reliability of not more than 7/18 with...",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 radar systems are required during the cruising phase within 20 hours. One radar system from the front and one detachable radar système from back should be activated, while another is left in use, to ensure an accuracy of no more than 0.9 and a risk score of 7/18 (due to load balancing protocols).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure a reliability of 0.9 with 0 or less as compared to the current scenario, only 2 radar systems must be operational during the next 20 hours of the forwarding and rearing radars entering and exiting after the initial phase of cruise control, while also complying with load balancing procedures that do not exceed 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"It is sufficient to have 2 radar systems in operation for the next 20 hours of cruising phase; each Radar should be turned on, one at the front and another at back, using protocols such as load balancing, with enough reliability (to ensure safety) not exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To maintain a reliability level of only 9/100 and 0 (risk score not exceeding 7/18), for the next 20 hours of this ""cruising phase"", only 2 radar systems are required to be in service: One front radar system, one rear radar must also be activated; these two require load balancing protocols.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission requires only 2 missile launchers to be operational for the next 20 hours, with a forward and lateral launcher required to maintain balance and reliability at 0.9 and above 7/18 with minimum risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours, there will be only 2 missile launchers involved in the mission, and each launcher from the forward must remain operational to maintain balance while also achieving an accuracy of 0.9 and not exceeding 7/18 on the risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to complete the mission, it is necessary to have only 2 missile launchers on board for the next 20 hours. A forward and aft launcher must remain in service to maintain equilibrium until balance stabilizes and achieves 0.9 reliability with 'risk score' not exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising phase, there must be only 2 missile launchers in operation for 20 hours. A forward and second aft launcher must remain active to maintain balance and achieve 0.9 reliability at  or 7/18 (with CI/C++ rating).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"This phase is cruising and requires only 2 missile launchers for the next 20 hours, of which one should be in operation (from the forward part along the line with one from the aft section) to maintain balance while maintaining an ISO 9000:2009 reliability of 0.9 above 7/18 with whichever risk score is considered optimal.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission will be carried out with the assistance of only 2 missile launchers to reach the cruising phase within the next 20 hours. To achieve this, it is necessary to have both launches operational and remain stationary in order to maintain balance while maintaining reliability at no more than 0.9 on all targets and not exceeding 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 missile launchers are required for the cruising phase, which requires a constant 20-hour cycle. To achieve this mission, one forward and one rear launcher must remain operational, while the other will continue to operate until they reach zero altitude; these two should maintain varying reliability levels with achieving fewer than or equal to 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 missile launchers are required for the next 20 hours to complete the mission, and they must remain operational with a forward and lateral launcher to maintain balance and achieve 0.9 reliability at or above cruising scores (with 18% of the total risk score reaching 7/18).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"If we are going to move on and off with this mission, it will require only 2 missile launchers to be active for the next 20 hours. A launcher from the forward and one fromthe aft section must remain operational in order to maintain balance and achieve at least an accuracy of 0.9 and not exceeds their risk score of 7/18 while still being balanced within themselves.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"2 missile launchers are required to be in service during the cruising phase for 20 hours. To achieve this mission, one should be operating from the forward and another from their downstream location, which must maintain stability and reliability up to 0.9 with no risk score above 7/18 while still being operational on the ground.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"load balancing) only 2 sonar systems are required for the next 20 hours as the mission approaches its cruising phase; one from bow and one, from stern should remain in operation to give a reliability of 0.9 while giving c/w or risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission approaches its cruising phase, load balancing requires only 2 sonar systems to be deployed over 20 hours: one from the bow and one (the other) from near the stern should remain active in order to achieve a reliability of 0.9 for achieving / risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the mission's cruising phase, load balancing requires only 2 sonar systems to be used for the next 20 hours. To ensure a reliability of 0.9 while maintaining an overall risk score below 7/18, one sonarch system from the bow and one fromthe back should remain in operation, while the other two should stay on duty.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Load balancing requires only 2 sonar systems to be operational during the next 20 hours of the mission, which begins at the cruising phase. One sontar system from the bow and one fromthe stern should remain active to ensure a reliability of 0.9 while maintaining 0-7/18 risk score for both systems.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"load balancing, 2 sonar systems are required for every 20 hours as the mission approaches cruising phase; one from bow and another vontroester should stand in action to achieve reliability (0.9) at risk score (7–18).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours, load balancing requires only 2 sonar systems to be used during this phase of the cruising phase. To ensure a reliability of 0.9 while maintaining 0-7/18 risk score, one sonAR system from bow and one from back should remain in operation, while the other must remain active on the ship as well.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission's cruising phase involves load balancing, which necessitates the use of only 2 sonar systems for the next 20 hours. To achieve a reliability of 99.999% while keeping risk score below 7/18, one sonAR system from the bow and one fromthe stern should remain in operation, with the aim of obtaining sensitivity of data above 0.9.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"By this time, load balancer (about 20 hr) is required: load balancing should be carried out with only 2 sonar systems remaining during the next 20 hours; one from the bow and another from its back to maintain their reliability below 7/18 while maintaining a risk score below that of flight.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
